Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"64659","2019-12-11 16:22:26","0","14","<python><tensorflow><transformer>","1",""
"64660","2019-12-11 16:35:23","1","23","<python><pandas><data><dataframe>","1","1"
"64664","2019-12-11 18:52:51","1","25","<machine-learning><python><time-series><regression>","0",""
"64666","2019-12-11 20:53:27","0","56","<python><image-recognition><opencv>","0",""
"64668","2019-12-11 23:10:15","2","15","<machine-learning><feature-selection><random-forest><feature-engineering>","1","1"
"64672","2019-12-12 01:22:14","0","30","<orange>","0",""
"64675","2019-12-12 06:22:26","0","34","<visualization>","2",""
"64681","2019-12-12 09:25:07","0","16","<kaggle><competitions>","1",""
"60950","2019-09-28 13:35:03","4","1829","<decision-trees><xgboost><normalization>","1",""
"60951","2019-09-28 13:38:55","0","1131","<machine-learning><scikit-learn><decision-trees><xgboost>","1","1"
"60952","2019-09-28 14:00:30","2","125","<pandas>","1",""
"60955","2019-09-28 14:59:18","1","2961","<python><pandas><data-cleaning><numpy>","1",""
"60956","2019-09-28 15:22:21","0","17","<classification><computer-vision><naive-bayes-classifier>","0",""
"60958","2019-09-28 16:43:27","0","19","<neural-network><deep-learning><tensorflow><genetic-algorithms>","0",""
"60960","2019-09-28 17:05:26","1","798","<reinforcement-learning><overfitting><plotting>","2",""
"56118","2019-07-21 18:20:29","0","13","<machine-learning><feature-engineering><forecasting>","0",""
"56122","2019-07-21 20:05:24","0","17","<machine-learning><nlp><sequence-to-sequence>","0",""
"56125","2019-07-21 21:07:47","0","88","<neural-network><convnet><gradient-descent><convolution><backpropagation>","0","1"
"56126","2019-07-21 21:56:34","1","181","<python><neural-network><keras><tensorflow><sequence-to-sequence>","0",""
"56129","2019-07-22 00:37:37","1","40","<scikit-learn><learning-to-rank>","1",""
"56130","2019-07-22 01:22:56","1","18","<autoencoder><gan><generative-models><markov>","0",""
"56135","2019-07-22 06:24:00","1","32","<classification><statistics>","1","1"
"56136","2019-07-22 07:13:53","0","328","<python><deep-learning><keras><lstm>","1",""
"56137","2019-07-22 07:44:56","0","33","<feature-selection><feature-engineering><data-science-model>","1","1"
"56139","2019-07-22 08:55:00","1","129","<machine-learning>","4","1"
"56141","2019-07-22 09:26:29","0","24","<machine-learning><neural-network><deep-learning><r><sequential-pattern-mining>","0",""
"56142","2019-07-22 09:31:57","1","210","<machine-learning><preprocessing>","2",""
"56144","2019-07-22 09:54:45","1","24","<machine-learning><reinforcement-learning><q-learning><policy-gradients><actor-critic>","1",""
"56145","2019-07-22 10:11:13","2","79","<neural-network><metric><machine-translation><transformer>","0",""
"56149","2019-07-22 10:46:54","0","22","<machine-learning><reinforcement-learning><q-learning><policy-gradients>","0","1"
"56150","2019-07-22 10:48:15","0","42","<classification><algorithms><supervised-learning>","2",""
"56152","2019-07-22 12:01:53","2","89","<machine-learning><pandas><correlation>","1",""
"56153","2019-07-22 12:08:52","0","26","<machine-learning><boosting><ensemble-learning>","1",""
"56154","2019-07-22 13:11:25","2","238","<semi-supervised-learning>","0","1"
"56155","2019-07-22 13:18:50","1","780","<optimization><scipy>","1",""
"56156","2019-07-22 13:35:10","0","284","<machine-learning><classification><nlp><spacy>","1","1"
"56163","2019-07-22 14:24:54","10","344","<machine-learning><distance><metric><linear-algebra>","0","2"
"56165","2019-07-22 14:35:26","0","158","<machine-learning><natural-language-process><data-analysis><cosine-distance>","1",""
"56167","2019-07-22 14:44:54","3","46","<recommender-system>","0","1"
"56168","2019-07-22 14:47:03","0","43","<dataset><training><object-detection><yolo>","0",""
"56170","2019-07-22 16:21:19","2","301","<multiclass-classification><multilabel-classification>","1",""
"56171","2019-07-22 16:36:03","1","817","<deep-learning><keras><tensorflow><cnn><convnet>","1","0"
"56172","2019-07-22 17:05:49","0","469","<tensorflow>","0",""
"51846","2019-05-12 18:32:57","3","144","<regression><learning>","2","1"
"51857","2019-05-12 23:17:00","1","34","<machine-learning><deep-learning><classification><keras><lstm>","1",""
"51860","2019-05-13 02:44:35","8","366","<keras><cnn><lstm><image-classification><transfer-learning>","1","2"
"51861","2019-05-13 02:50:37","1","191","<apache-spark>","0",""
"51865","2019-05-13 03:52:14","2","54","<machine-learning><classification><data-mining><recommender-system><ranking>","2",""
"51873","2019-05-13 09:14:17","1","133","<machine-learning><preprocessing><normalization><feature-scaling>","1",""
"51882","2019-05-13 12:20:16","0","394","<neural-network><classification><accuracy>","0",""
"51887","2019-05-13 13:27:13","0","38","<feature-selection><feature-reduction>","2",""
"51889","2019-05-13 13:29:03","1","137","<deep-learning><regression><statistics>","1",""
"51890","2019-05-13 14:01:52","7","17525","<python><scikit-learn><pandas><missing-data>","4","2"
"51893","2019-05-13 14:19:18","2","76","<deep-learning><optimization><pytorch><gan>","1",""
"51897","2019-05-13 15:45:44","0","55","<machine-learning><classification><logistic-regression><convergence>","1",""
"51904","2019-05-13 18:47:37","1","16","<machine-learning><neural-network><deep-learning><dataset><lstm>","0",""
"51908","2019-05-13 20:53:58","0","702","<scikit-learn><dataframe><pipelines>","2","1"
"51911","2019-05-14 02:07:52","1","17","<image-recognition>","0",""
"51913","2019-05-14 02:20:39","1","66","<r><nlp><text-mining>","0",""
"51916","2019-05-14 03:26:53","1","19","<python><math><linear-algebra>","0",""
"51917","2019-05-14 03:29:11","1","142","<machine-learning><machine-learning-model><databases><data-product>","2",""
"51919","2019-05-14 05:09:00","1","22","<neural-network>","0",""
"51920","2019-05-14 05:25:42","1","168","<python><scikit-learn><time-series><pandas>","0",""
"51925","2019-05-14 05:49:35","3","121","<classification><perceptron>","2",""
"51926","2019-05-14 06:03:19","1","62","<naive-bayes-classifier><homework>","1",""
"51928","2019-05-14 07:29:24","1","38","<data-analysis>","1",""
"60944","2019-09-28 11:21:51","0","57","<neural-network><cnn><image-classification><image-recognition><image-preprocessing>","3",""
"60946","2019-09-28 11:46:08","1","78","<deep-learning><classification><predictive-modeling>","2",""
"45744","2019-02-18 09:22:27","1","30","<python><data-mining><dataset><pandas><data>","0",""
"45746","2019-02-18 10:19:47","1","269","<nlp><word-embeddings><stanford-nlp><embeddings>","0",""
"45749","2019-02-18 10:39:12","3","253","<machine-learning><neural-network><deep-learning><cnn>","1",""
"45750","2019-02-18 10:46:29","2","215","<cnn><training><weight-initialization>","3",""
"45751","2019-02-18 10:54:23","2","70","<python><pandas>","1",""
"45753","2019-02-18 11:15:09","1","41","<pandas><graphs><jupyter><matplotlib>","1",""
"45754","2019-02-18 11:27:35","2","29","<machine-learning><time-series><probability><convolution>","0",""
"45757","2019-02-18 12:29:23","6","455","<reinforcement-learning><dqn><discounted-reward>","2","1"
"45759","2019-02-18 14:20:05","1","102","<tensorflow><jupyter><google><cloud><pip>","1",""
"45762","2019-02-18 14:58:12","2","94","<cnn><activation-function>","2",""
"45764","2019-02-18 15:20:17","3","168","<neural-network><training><cost-function><convergence>","4",""
"45765","2019-02-18 15:41:48","1","111","<machine-learning><python><anomaly-detection><data-science-model>","0",""
"45766","2019-02-18 15:42:07","1","20","<python><data-mining><pandas><visualization><data-cleaning>","0",""
"45767","2019-02-18 16:02:49","1","468","<python><neural-network><cross-validation><sampling>","1",""
"45768","2019-02-18 17:29:31","1","535","<evaluation><information-retrieval><metric>","1",""
"45769","2019-02-18 17:41:24","1","42","<python><deep-learning><tensorflow><gpu>","0",""
"45773","2019-02-18 20:16:36","2","17","<information-retrieval>","0",""
"45774","2019-02-18 20:47:09","2","292","<machine-learning><deep-learning><bigdata><model-selection><pac-learning>","2",""
"45776","2019-02-18 21:05:09","2","56","<machine-learning><classification><statistics><probability>","1",""
"45781","2019-02-18 22:20:03","5","301","<deep-learning><keras><lstm><rnn>","1","2"
"45782","2019-02-17 13:41:11","1","15","<lstm>","0",""
"45785","2019-02-19 00:44:44","3","157","<machine-learning><deep-learning><training><noise>","0",""
"45793","2019-02-19 06:10:09","2","69","<cnn><image-recognition><kernel>","2","0"
"45797","2019-02-19 07:45:48","1","41","<python><nlp>","1",""
"45799","2019-02-19 08:55:23","2","3894","<python><pandas>","2",""
"45803","2019-02-19 10:08:50","0","1731","<lstm>","1",""
"45805","2019-02-19 11:28:45","2","404","<neural-network><convnet>","0","2"
"45807","2019-02-19 12:08:37","2","77","<python><time-series><machine-learning-model><forecast><forecasting>","1","1"
"45809","2019-02-19 12:15:33","1","36","<machine-learning><forecast><forecasting>","0",""
"45810","2019-02-19 12:48:19","5","1859","<python><scikit-learn><cross-validation><gridsearchcv>","1","1"
"45813","2019-02-19 13:20:00","1","192","<machine-learning><outlier><boosting>","1",""
"45815","2019-02-19 13:38:12","0","40","<machine-learning><cnn><matrix>","1",""
"45821","2019-02-19 15:26:12","2","143","<data-mining><pandas><svm><numpy>","2",""
"45822","2019-02-19 15:28:47","0","537","<lstm><supervised-learning>","1",""
"45827","2019-02-19 16:28:15","2","1793","<finance>","2","1"
"45831","2019-02-19 17:43:28","1","294","<python><scikit-learn><logistic-regression>","2",""
"45833","2019-02-19 19:34:19","5","4620","<python><keras><cnn><image-classification>","1","3"
"45834","2019-02-19 20:01:13","1","82","<machine-learning><time-series><statistics><lstm><forecasting>","0","2"
"45836","2019-02-19 21:06:12","1","74","<machine-learning><deep-learning><text-mining><ocr>","0","1"
"45837","2019-02-19 16:33:09","1","673","<deep-learning><lstm><xgboost>","1",""
"45839","2019-02-19 22:09:02","1","85","<python><data-mining><k-means>","1",""
"45846","2019-02-20 03:19:07","1","46","<machine-learning><data><accuracy>","1",""
"45849","2019-02-20 04:31:49","1","84","<machine-learning><dataset><training>","2",""
"45850","2019-02-20 04:47:51","1","128","<dataset>","1",""
"45854","2019-02-20 06:19:42","7","3032","<python><text-mining>","2","2"
"45856","2019-02-20 06:30:01","3","680","<machine-learning><python><nlp><nltk><regex>","3","2"
"45858","2019-02-20 07:50:29","0","111","<machine-learning><tensorflow><opencv>","1",""
"45860","2019-02-20 08:31:47","3","1533","<machine-learning><classification><cross-validation><pca><smote>","1",""
"45862","2019-02-20 08:56:10","0","100","<machine-learning><machine-learning-model><convolution><image-size><image>","1",""
"45863","2019-02-20 09:33:29","1","40","<deep-learning><cnn><rnn><ocr>","1",""
"45864","2019-02-20 10:07:10","1","882","<keras><loss-function>","1",""
"45865","2019-02-20 10:39:04","1","76","<predictive-modeling><regression><statistics>","1",""
"51674","2019-05-09 12:41:47","1","22","<r><data-cleaning><regex>","2",""
"51677","2019-05-09 13:03:03","3","1112","<neural-network><backpropagation>","1",""
"51681","2019-05-09 13:22:20","2","117","<python><pandas><dataframe><csv>","1",""
"51683","2019-05-09 14:39:13","0","405","<keras><tensorflow><optimization><loss-function>","2",""
"51687","2019-05-09 16:07:14","4","94","<python><neural-network><implementation>","1","1"
"51688","2019-05-09 16:18:03","0","329","<python><data-mining><churn>","1",""
"51689","2019-05-09 16:21:06","0","101","<machine-learning><word2vec><word-embeddings><natural-language-process>","0",""
"51693","2019-05-09 16:48:08","4","831","<machine-learning><python><neural-network><keras>","0","1"
"51696","2019-05-09 18:03:03","1","36","<python><computer-vision><image>","0",""
"51697","2019-05-09 18:06:36","2","1405","<nlp><sequence><bert>","1",""
"51698","2019-05-09 19:57:12","1","22","<bayesian-networks>","1",""
"51699","2019-05-09 20:04:45","1","216","<tensorflow><dataset><lstm><rnn>","0",""
"51700","2019-05-09 20:07:23","3","180","<deep-learning><tensorflow><dataset><lstm><rnn>","0",""
"55890","2019-07-18 06:17:31","0","58","<deep-learning><keras><object-detection>","0",""
"55892","2019-07-18 06:53:51","1","64","<nlp><machine-translation>","1",""
"55894","2019-07-18 07:23:45","0","14","<machine-learning><deep-learning><activation-function><perceptron>","0",""
"55896","2019-07-18 07:42:15","5","2975","<machine-learning><nlp><spacy>","1",""
"55897","2019-07-18 07:44:14","0","41","<machine-learning><time-series><linear-regression>","1",""
"55899","2019-07-18 08:00:57","0","55","<neural-network><keras><tensorflow><convolution><autoencoder>","0",""
"55900","2019-07-18 08:31:17","0","29","<time-series>","0",""
"55901","2019-07-18 08:34:46","6","652","<nlp><encoding><transformer><attention-mechanism>","2","1"
"55902","2019-07-18 08:36:01","4","3508","<machine-learning><python><classification><xgboost>","2",""
"55907","2019-07-18 09:21:08","3","738","<python><image-classification><pytorch>","1","1"
"55908","2019-07-18 09:26:20","0","15","<python><nlp><encoding><parallel><processing>","0",""
"55909","2019-07-18 09:31:10","0","73","<deep-learning>","2",""
"55916","2019-07-18 12:07:09","1","154","<python><pandas><dataframe><text>","1",""
"55919","2019-07-18 13:33:17","0","58","<neural-network><feature-engineering><feature-scaling>","0","1"
"55920","2019-07-18 13:40:37","-1","44","<machine-learning><clustering>","1",""
"55921","2019-07-18 13:56:21","0","20","<machine-learning><neural-network><data-cleaning>","0",""
"55922","2019-07-18 13:59:42","0","175","<keras><tensorflow><anomaly-detection><autoencoder>","0",""
"55923","2019-07-18 14:19:53","-1","33","<machine-learning><linear-regression><linear-algebra>","1",""
"55924","2019-07-18 14:20:55","0","36","<deep-learning><labels><binary><deep-network>","1",""
"55925","2019-07-18 14:26:20","0","18","<python><tensorflow><predictive-modeling><lstm><anaconda>","0",""
"55926","2019-07-18 14:26:28","0","29","<machine-learning><data><feature-engineering><bias>","0","2"
"55928","2019-07-18 14:42:28","2","37","<python><scikit-learn><categorical-data><encoding>","1","1"
"55930","2019-07-18 15:02:23","0","22","<r><time-series><statistics>","0",""
"55931","2019-07-18 15:07:00","1","39","<tensorflow>","1",""
"55933","2019-07-18 15:10:00","1","35","<python><bigdata>","0",""
"55934","2019-07-18 15:19:59","0","55","<json>","0",""
"55935","2019-07-18 15:35:56","1","76","<classification><data-science-model><weka>","1",""
"55937","2019-07-18 16:15:07","0","27","<machine-learning><python><deep-learning><data-mining><time-series>","0",""
"55940","2019-07-18 16:33:59","0","17","<time-series><regression>","0",""
"55948","2019-07-18 18:19:11","0","70","<python><feature-selection><multiclass-classification><supervised-learning>","1",""
